player_id,first_name,last_name,name,dob,country_id,height,weight,hand,backhand,active,turned_pro,prize_money,wikipedia,age,current_rank,current_rank_points,best_rank,best_rank_date,best_rank_points,best_rank_points_date,current_elo_rank,current_elo_rating,best_elo_rank,best_elo_rank_date,best_elo_rating,best_elo_rating_date,goat_rank,goat_points,weeks_at_no1,titles,big_titles,grand_slams,tour_finals,alt_finals,masters,olympics,player_id.1,matches_won,matches_lost,matches_win_percentage,grand_slam_matches_won,grand_slam_matches_lost,grand_slam_win_percentage,tour_finals_matches_won,tour_finals_matches_lost,tour_finals_win_percentage,alt_finals_matches_won,alt_finals_matches_lost,alt_finals_win_percentage,masters_matches_won,masters_matches_lost,masters_matches_win_percentage,olympics_matches_won,olympics_matches_lost,olympics_matches_win_percentage,atp500_matches_won,atp500_matches_lost,atp500_matches_win_percentage,atp250_matches_won,atp250_matches_lost,atp250_matches_win_percentage,davis_cup_matches_won,davis_cup_matches_lost,davis_cup_matches_win_percentage,team_cups_matches_won,team_cups_matches_lost,team_cups_matches_win_percentage,best_of_3_matches_won,best_of_3_matches_lost,best_of_3_matches_win_percentage,best_of_5_matches_won,best_of_5_matches_lost,best_of_5_matches_win_percentage,hard_matches_won,hard_matches_lost,hard_matches_win_percentage,clay_matches_won,clay_matches_lost,clay_matches_win_percentage,grass_matches_won,grass_matches_lost,grass_matches_win_percentage,carpet_matches_won,carpet_matches_lost,carpet_matches_win_percentage,outdoor_matches_won,outdoor_matches_lost,outdoor_matches_win_percentage,indoor_matches_won,indoor_matches_lost,indoor_matches_win_percentage,deciding_sets_won,deciding_sets_lost,deciding_sets_win_percentage,fifth_sets_won,fifth_sets_lost,fifth_sets_win_percentage,finals_won,finals_lost,finals_win_percentage,vs_no1_won,vs_no1_lost,vs_no1_win_percentage,vs_top5_won,vs_top5_lost,vs_top5_win_percentage,vs_top10_won,vs_top10_lost,vs_top10_win_percentage,after_winning_first_set_won,after_winning_first_set_lost,after_winning_first_set_win_percentage,after_losing_first_set_won,after_losing_first_set_lost,after_losing_first_set_win_percentage,tie_breaks_won,tie_breaks_lost,tie_breaks_win_percentage,deciding_set_tbs_won,deciding_set_tbs_lost,deciding_set_tbs_win_percentage,id,Rank,Move,Player name,Country,Points
5801,Tennys,Sandgren,Tennys Sandgren,22/07/91,USA,,,R,2.0,t,2011.0,"US$3,357,562",https://en.wikipedia.org/wiki/Tennys_Sandgren,31 years 3 mons 8 days,93.0,773.0,41.0,14/01/19,1091.0,08/02/21,103.0,1816.0,48.0,31/08/20,1940.0,31/08/20,403.0,3,0,1,0,0,0,0,0,0,5801.0,47.0,72.0,0.39,16.0,17.0,0.48,,,0.0,,,0.0,5.0,11.0,0.31,0.0,1.0,0.0,4.0,9.0,0.31,22.0,34.0,0.39,,,0.0,,,0.0,31.0,55.0,0.36,16.0,17.0,0.48,30.0,43.0,0.41,9.0,21.0,0.3,8.0,8.0,0.5,,,0.0,45.0,64.0,0.41,2.0,8.0,0.2,12.0,22.0,0.35,5.0,1.0,0.83,1.0,1.0,0.5,0.0,2.0,0.0,1.0,3.0,0.25,4.0,10.0,0.29,40.0,8.0,0.83,7.0,64.0,0.1,30.0,42.0,0.42,1.0,7.0,0.13,SandgrenTennys,268.0,20,Sandgren Tennys,USA,191
5827,Lorenzo,Giustino,Lorenzo Giustino,10/09/91,ITA,,,R,2.0,t,,"$714,305",https://en.wikipedia.org/wiki/Lorenzo_Giustino,31 years 1 mon 20 days,,,127.0,12/08/19,444.0,22/02/21,,,,,,,,0,0,0,0,0,0,0,0,0,5827.0,1.0,6.0,0.14,1.0,2.0,0.33,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,3.0,0.0,,,0.0,,,0.0,0.0,4.0,0.0,1.0,2.0,0.33,0.0,2.0,0.0,1.0,4.0,0.2,,,0.0,,,0.0,1.0,6.0,0.14,,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.0,6.0,0.14,2.0,1.0,0.67,,,0.0,GiustinoLorenzo,307.0,1,Giustino Lorenzo,Italy,168
5856,Yannick,Hanfmann,Yannick Hanfmann,13/11/91,GER,193.0,,R,2.0,t,2015.0,"US$ 1,083,655",https://en.wikipedia.org/wiki/Yannick_Hanfmann,30 years 11 mons 17 days,,,92.0,17/05/21,822.0,03/05/21,107.0,1804.0,87.0,30/05/21,1836.0,03/05/21,,0,0,0,0,0,0,0,0,0,5856.0,24.0,28.0,0.46,0.0,6.0,0.0,,,0.0,,,0.0,1.0,1.0,0.5,,,0.0,1.0,3.0,0.25,22.0,17.0,0.56,0.0,1.0,0.0,,,0.0,24.0,22.0,0.52,0.0,6.0,0.0,2.0,8.0,0.2,20.0,16.0,0.56,2.0,4.0,0.33,,,0.0,24.0,27.0,0.47,0.0,1.0,0.0,10.0,6.0,0.63,,,0.0,0.0,2.0,0.0,,,0.0,0.0,2.0,0.0,1.0,3.0,0.25,20.0,6.0,0.77,4.0,22.0,0.15,10.0,15.0,0.4,3.0,1.0,0.75,HanfmannYannick,140.0,2,Hanfmann Yannick,Germany,402
5863,Emilio,Gomez,Emilio Gomez,28/11/91,ECU,185.0,,R,2.0,t,,"$ 476,486",https://en.wikipedia.org/wiki/Emilio_Gomez,30 years 11 mons 2 days,,,143.0,14/10/19,467.0,16/08/21,175.0,1688.0,152.0,10/02/17,1744.0,10/02/17,,0,0,0,0,0,0,0,0,0,5863.0,16.0,16.0,0.5,0.0,1.0,0.0,,,0.0,,,0.0,1.0,2.0,0.33,,,0.0,0.0,2.0,0.0,2.0,4.0,0.33,13.0,7.0,0.65,,,0.0,7.0,9.0,0.44,9.0,7.0,0.56,8.0,11.0,0.42,5.0,5.0,0.5,,,0.0,,,0.0,16.0,15.0,0.52,0.0,1.0,0.0,1.0,5.0,0.17,1.0,2.0,0.33,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,13.0,4.0,0.76,3.0,12.0,0.2,9.0,7.0,0.56,,1.0,0.0,EmilioGomez,111.0,4,Gomez Emilio,Ecuador,510
5868,Stefano,Travaglia,Stefano Travaglia,18/12/91,ITA,185.0,,R,2.0,t,2008.0,"$1,846,784",https://en.wikipedia.org/wiki/Stefano_Travaglia,30 years 10 mons 12 days,78.0,846.0,60.0,08/02/21,1039.0,19/04/21,146.0,1740.0,66.0,08/02/21,1879.0,08/02/21,,0,0,0,0,0,0,0,0,0,5868.0,26.0,48.0,0.35,4.0,13.0,0.24,,,0.0,,,0.0,3.0,6.0,0.33,,,0.0,0.0,2.0,0.0,17.0,26.0,0.4,,,0.0,2.0,1.0,0.67,22.0,35.0,0.39,4.0,13.0,0.24,14.0,25.0,0.36,11.0,18.0,0.38,1.0,5.0,0.17,,,0.0,24.0,38.0,0.39,2.0,10.0,0.17,7.0,15.0,0.32,1.0,3.0,0.25,0.0,1.0,0.0,,,0.0,0.0,1.0,0.0,1.0,4.0,0.2,21.0,14.0,0.6,5.0,34.0,0.13,15.0,29.0,0.34,1.0,2.0,0.33,StefanoTravaglia,338.0,27,Travaglia Stefano,Italy,143
5888,James,Duckworth,James Duckworth,21/01/92,AUS,183.0,,R,2.0,t,2010.0,"$2,420,652",https://en.wikipedia.org/wiki/James_Duckworth_(tennis),30 years 9 mons 9 days,49.0,1176.0,47.0,08/11/21,1244.0,08/11/21,65.0,1887.0,65.0,14/11/21,1887.0,08/11/21,,0,0,0,0,0,0,0,0,0,5888.0,47.0,73.0,0.39,9.0,26.0,0.26,,,0.0,,,0.0,9.0,6.0,0.6,1.0,1.0,0.5,6.0,8.0,0.43,22.0,32.0,0.41,,,0.0,,,0.0,38.0,47.0,0.45,9.0,26.0,0.26,39.0,56.0,0.41,3.0,7.0,0.3,5.0,10.0,0.33,,,0.0,37.0,65.0,0.36,10.0,8.0,0.56,16.0,25.0,0.39,4.0,6.0,0.4,0.0,1.0,0.0,,,0.0,0.0,6.0,0.0,0.0,10.0,0.0,37.0,19.0,0.66,10.0,54.0,0.16,35.0,38.0,0.48,3.0,5.0,0.38,DuckworthJames,173.0,2,Duckworth James,Australia,333
5891,Danilo,Petrovic,Danilo Petrovic,24/01/92,SRB,203.0,,R,2.0,t,,"US$ 404,619",https://en.wikipedia.org/wiki/Danilo_Petrovic_(tennis),30 years 9 mons 6 days,,,137.0,19/10/20,474.0,03/05/21,,,,,,,,0,0,0,0,0,0,0,0,0,5891.0,2.0,3.0,0.4,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2.0,3.0,0.4,,,0.0,,,0.0,2.0,3.0,0.4,,,0.0,0.0,1.0,0.0,2.0,2.0,0.5,,,0.0,,,0.0,2.0,2.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2.0,1.0,0.67,0.0,2.0,0.0,1.0,0.0,1.0,,,0.0,DaniloPetrovic,,,,,
5897,Andrea,Collarini,Andrea Collarini,31/01/92,ARG,185.0,,L,2.0,t,2010.0,"$ 395,687",https://en.wikipedia.org/wiki/Andrea_Collarini,30 years 8 mons 30 days,,,186.0,09/06/14,366.0,09/08/21,,,,,,,,0,0,0,0,0,0,0,0,0,5897.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,AndreaCollarini,232.0,2,Collarini Andrea,Argentina,235
5902,Marton,Fucsovics,Marton Fucsovics,08/02/92,HUN,188.0,,R,2.0,t,2009.0,"US$4,582,210",https://en.wikipedia.org/wiki/Marton_Fucsovics,30 years 8 mons 22 days,40.0,1459.0,31.0,04/03/19,1659.0,12/07/21,43.0,1949.0,21.0,04/04/21,2018.0,12/07/21,403.0,3,0,1,0,0,0,0,0,0,5902.0,109.0,104.0,0.51,21.0,18.0,0.54,,,0.0,,,0.0,13.0,21.0,0.38,,,0.0,21.0,18.0,0.54,36.0,38.0,0.49,18.0,9.0,0.67,,,0.0,74.0,80.0,0.48,35.0,24.0,0.59,63.0,61.0,0.51,33.0,29.0,0.53,9.0,12.0,0.43,2.0,2.0,0.5,85.0,82.0,0.51,24.0,22.0,0.52,35.0,40.0,0.47,8.0,5.0,0.62,1.0,2.0,0.33,0.0,3.0,0.0,1.0,9.0,0.1,2.0,20.0,0.09,86.0,30.0,0.74,23.0,74.0,0.24,45.0,56.0,0.45,6.0,9.0,0.4,FucsovicsMarton,97.0,12,Fucsovics Marton,Hungary,577
5918,Nikoloz,Basilashvili,Nikoloz Basilashvili,23/02/92,GEO,185.0,,R,2.0,t,2008.0,"$6,267,088",https://en.wikipedia.org/wiki/Nikoloz_Basilashvili,30 years 8 mons 7 days,22.0,2101.0,16.0,27/05/19,2101.0,01/11/21,36.0,1966.0,30.0,07/01/19,1990.0,07/01/19,216.0,10,0,5,0,0,0,0,0,0,5918.0,129.0,138.0,0.48,19.0,24.0,0.44,,,0.0,,,0.0,21.0,34.0,0.38,2.0,2.0,0.5,27.0,22.0,0.55,54.0,51.0,0.51,5.0,3.0,0.63,1.0,2.0,0.33,106.0,113.0,0.48,23.0,25.0,0.48,78.0,81.0,0.49,38.0,41.0,0.48,11.0,15.0,0.42,0.0,1.0,0.0,108.0,111.0,0.49,21.0,27.0,0.44,49.0,45.0,0.52,6.0,1.0,0.86,5.0,3.0,0.63,0.0,3.0,0.0,3.0,9.0,0.25,6.0,18.0,0.25,100.0,27.0,0.79,29.0,111.0,0.21,63.0,41.0,0.61,2.0,7.0,0.22,BasilashviliNikoloz,93.0,3,Basilashvili Nikoloz,Georgia,595
5919,Roberto,Quiroz,Roberto Quiroz,23/02/92,ECU,,,L,2.0,t,2014.0,"$349,848",https://en.wikipedia.org/wiki/Roberto_Quiroz,30 years 8 mons 7 days,,,172.0,18/03/19,311.0,22/10/18,144.0,1743.0,136.0,18/04/21,1749.0,11/01/21,,0,0,0,0,0,0,0,0,0,5919.0,9.0,7.0,0.56,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,3.0,3.0,0.5,6.0,4.0,0.6,,,0.0,8.0,5.0,0.62,1.0,2.0,0.33,4.0,3.0,0.57,3.0,3.0,0.5,0.0,1.0,0.0,,,0.0,9.0,7.0,0.56,,,0.0,2.0,2.0,0.5,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,8.0,1.0,0.89,1.0,6.0,0.14,7.0,6.0,0.54,1.0,,1.0,QuirozRoberto,309.0,17,Quiroz Roberto,Ecuador,166
5922,Filip,Krajinovic,Filip Krajinovic,27/02/92,SRB,185.0,,R,2.0,t,2008.0,"US$ 4,576,021",https://en.wikipedia.org/wiki/Filip_Krajinovic,30 years 8 mons 3 days,42.0,1402.0,26.0,23/04/18,1724.0,19/07/21,58.0,1900.0,25.0,31/08/20,2033.0,21/09/20,419.0,3,0,0,0,0,0,0,0,0,5922.0,101.0,101.0,0.5,11.0,20.0,0.35,,,0.0,,,0.0,21.0,23.0,0.48,,,0.0,22.0,17.0,0.56,39.0,36.0,0.52,8.0,3.0,0.73,0.0,2.0,0.0,88.0,79.0,0.53,13.0,22.0,0.37,71.0,67.0,0.51,29.0,30.0,0.49,0.0,4.0,0.0,,,0.0,66.0,71.0,0.48,35.0,30.0,0.54,29.0,28.0,0.51,4.0,1.0,0.8,0.0,4.0,0.0,0.0,3.0,0.0,3.0,13.0,0.19,3.0,23.0,0.12,86.0,19.0,0.82,15.0,82.0,0.15,30.0,43.0,0.41,3.0,5.0,0.38,FilipKrajinovic,55.0,1,Krajinovic Filip,Serbia,845
5929,Federico,Gaio,Federico Gaio,05/03/92,ITA,180.0,,R,1.0,t,2009.0,"$821,175",https://en.wikipedia.org/wiki/Federico_Gaio,30 years 7 mons 25 days,,,124.0,03/02/20,548.0,10/05/21,186.0,1627.0,183.0,08/03/21,1634.0,26/04/21,,0,0,0,0,0,0,0,0,0,5929.0,3.0,14.0,0.18,0.0,2.0,0.0,,,0.0,,,0.0,0.0,3.0,0.0,,,0.0,1.0,3.0,0.25,2.0,6.0,0.25,,,0.0,,,0.0,3.0,12.0,0.2,0.0,2.0,0.0,0.0,7.0,0.0,3.0,7.0,0.3,,,0.0,,,0.0,3.0,13.0,0.19,0.0,1.0,0.0,2.0,2.0,0.5,,,0.0,,,0.0,,,0.0,,,0.0,0.0,2.0,0.0,1.0,2.0,0.33,2.0,12.0,0.14,1.0,6.0,0.14,1.0,,1.0,FedericoGaio,424.0,31,Gaio Federico,Italy,104
5934,Federico,Coria,Federico Coria,09/03/92,ARG,180.0,,R,2.0,t,2010.0,"$ 1,124,404",https://en.wikipedia.org/wiki/Federico_Coria,30 years 7 mons 21 days,69.0,906.0,61.0,23/08/21,1063.0,19/07/21,119.0,1785.0,95.0,26/07/21,1827.0,19/07/21,,0,0,0,0,0,0,0,0,0,5934.0,22.0,28.0,0.44,4.0,6.0,0.4,,,0.0,,,0.0,1.0,4.0,0.2,0.0,1.0,0.0,2.0,1.0,0.67,15.0,16.0,0.48,,,0.0,,,0.0,18.0,22.0,0.45,4.0,6.0,0.4,4.0,11.0,0.27,18.0,16.0,0.53,0.0,1.0,0.0,,,0.0,21.0,25.0,0.46,1.0,3.0,0.25,11.0,4.0,0.73,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,15.0,1.0,0.94,7.0,27.0,0.21,10.0,4.0,0.71,2.0,,1.0,CoriaFederico,69.0,1,Coria Federico,Argentina,755
5938,Renzo,Olivo,Renzo Olivo,15/03/92,ARG,180.0,,R,2.0,t,2009.0,"US$1,024,486",https://en.wikipedia.org/wiki/Renzo_Olivo,30 years 7 mons 15 days,,,78.0,09/01/17,693.0,16/01/17,,,108.0,15/02/16,1805.0,15/02/16,,0,0,0,0,0,0,0,0,0,5938.0,23.0,32.0,0.42,2.0,4.0,0.33,,,0.0,,,0.0,0.0,4.0,0.0,,,0.0,3.0,4.0,0.43,18.0,19.0,0.49,0.0,1.0,0.0,,,0.0,21.0,28.0,0.43,2.0,4.0,0.33,2.0,7.0,0.22,21.0,24.0,0.47,0.0,1.0,0.0,,,0.0,23.0,31.0,0.43,0.0,1.0,0.0,13.0,11.0,0.54,1.0,1.0,0.5,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,16.0,4.0,0.8,7.0,28.0,0.2,19.0,8.0,0.7,3.0,1.0,0.75,OlivoRenzo,188.0,2,Olivo Renzo,Argentina,295
5953,Henri,Laaksonen,Henri Laaksonen,31/03/92,SUI,185.0,,R,2.0,t,2009.0,"US$1,632,200",https://en.wikipedia.org/wiki/Henri_Laaksonen,30 years 6 mons 30 days,97.0,751.0,93.0,07/08/17,798.0,04/10/21,86.0,1841.0,84.0,17/06/19,1852.0,10/06/19,,0,0,0,0,0,0,0,0,0,5953.0,44.0,60.0,0.42,7.0,9.0,0.44,,,0.0,,,0.0,1.0,1.0,0.5,,,0.0,3.0,9.0,0.25,23.0,30.0,0.43,10.0,11.0,0.48,,,0.0,30.0,45.0,0.4,14.0,15.0,0.48,23.0,32.0,0.42,21.0,27.0,0.44,0.0,1.0,0.0,,,0.0,37.0,46.0,0.45,7.0,14.0,0.33,18.0,18.0,0.5,4.0,1.0,0.8,,,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,33.0,8.0,0.8,11.0,52.0,0.17,26.0,28.0,0.48,3.0,4.0,0.43,HenriLaaksonen,155.0,27,Laaksonen Henri,Switzerland,363
5978,Ryan,Harrison,Ryan Harrison,07/05/92,USA,188.0,,R,2.0,t,2007.0,"US$4,794,285",https://en.wikipedia.org/wiki/Ryan_Harrison_(tennis),30 years 5 mons 23 days,,,40.0,17/07/17,1160.0,29/01/18,,,38.0,27/02/17,1953.0,05/03/18,510.0,1,0,1,0,0,0,0,0,0,5978.0,118.0,159.0,0.43,14.0,29.0,0.33,,,0.0,,,0.0,26.0,35.0,0.43,0.0,1.0,0.0,14.0,21.0,0.4,61.0,70.0,0.47,2.0,2.0,0.5,1.0,1.0,0.5,104.0,129.0,0.45,14.0,30.0,0.32,91.0,108.0,0.46,14.0,27.0,0.34,13.0,24.0,0.35,,,0.0,102.0,142.0,0.42,16.0,17.0,0.48,41.0,45.0,0.48,1.0,4.0,0.2,1.0,3.0,0.25,0.0,3.0,0.0,0.0,18.0,0.0,2.0,36.0,0.05,92.0,23.0,0.8,26.0,136.0,0.16,57.0,84.0,0.4,9.0,11.0,0.45,HarrisonRyan,590.0,4,Harrison Ryan,USA,50
5986,Damir,Dzumhur,Damir Dzumhur,20/05/92,BIH,175.0,,R,2.0,t,2011.0,"US$4,476,733",https://en.wikipedia.org/wiki/Damir_Dzumhur,30 years 5 mons 10 days,,,23.0,02/07/18,1665.0,02/07/18,120.0,1784.0,32.0,02/10/17,1994.0,23/10/17,372.0,3,0,3,0,0,0,0,0,0,5986.0,119.0,131.0,0.48,16.0,25.0,0.39,,,0.0,,,0.0,13.0,22.0,0.37,0.0,1.0,0.0,8.0,16.0,0.33,66.0,57.0,0.54,16.0,10.0,0.62,,,0.0,91.0,99.0,0.48,28.0,32.0,0.47,78.0,87.0,0.47,30.0,35.0,0.46,10.0,8.0,0.56,,,0.0,90.0,103.0,0.47,29.0,28.0,0.51,45.0,38.0,0.54,6.0,6.0,0.5,3.0,1.0,0.75,0.0,3.0,0.0,3.0,13.0,0.19,4.0,18.0,0.18,87.0,23.0,0.79,32.0,108.0,0.23,41.0,45.0,0.48,4.0,3.0,0.57,DamirDzumhur,186.0,6,Dzumhur Damir,Bosnia and Herzeg.,297
5991,Constant,Lestienne,Constant Lestienne,23/05/92,FRA,,,R,2.0,t,2012.0,"$529,337",https://en.wikipedia.org/wiki/Constant_Lestienne,30 years 5 mons 7 days,,,142.0,14/01/19,384.0,07/01/19,,,,,,,,0,0,0,0,0,0,0,0,0,5991.0,1.0,6.0,0.14,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.0,6.0,0.14,,,0.0,,,0.0,1.0,6.0,0.14,,,0.0,1.0,4.0,0.2,0.0,2.0,0.0,,,0.0,,,0.0,0.0,2.0,0.0,1.0,4.0,0.2,0.0,2.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.0,0.0,1.0,0.0,6.0,0.0,1.0,1.0,0.5,,,0.0,ConstantLestienne,68.0,1,Lestienne Constant,France,760
6012,Yuki,Bhambri,Yuki Bhambri,04/07/92,IND,183.0,,R,2.0,t,2008.0,"US$913,713",https://en.wikipedia.org/wiki/Yuki_Bhambri,30 years 3 mons 26 days,,,83.0,16/04/18,688.0,16/04/18,,,103.0,23/04/18,1830.0,02/04/18,,0,0,0,0,0,0,0,0,0,6012.0,26.0,31.0,0.46,0.0,6.0,0.0,,,0.0,,,0.0,3.0,3.0,0.5,,,0.0,3.0,4.0,0.43,7.0,12.0,0.37,13.0,6.0,0.68,,,0.0,20.0,19.0,0.51,6.0,12.0,0.33,21.0,26.0,0.45,1.0,2.0,0.33,0.0,3.0,0.0,,,0.0,24.0,27.0,0.47,2.0,4.0,0.33,8.0,8.0,0.5,1.0,1.0,0.5,,,0.0,,,0.0,,,0.0,0.0,3.0,0.0,21.0,6.0,0.78,5.0,25.0,0.17,5.0,12.0,0.29,2.0,,1.0,BhambriYuki,550.0,1,Bhambri Yuki,India,57
6020,Yasutaka,Uchiyama,Yasutaka Uchiyama,05/08/92,JPN,183.0,,R,2.0,t,,"$1,076,296",https://en.wikipedia.org/wiki/Yasutaka_Uchiyama,30 years 2 mons 25 days,,,78.0,04/11/19,735.0,05/04/21,185.0,1627.0,145.0,07/10/19,1763.0,07/10/19,,0,0,0,0,0,0,0,0,0,6020.0,11.0,26.0,0.3,0.0,7.0,0.0,,,0.0,,,0.0,1.0,1.0,0.5,,,0.0,4.0,5.0,0.44,4.0,10.0,0.29,2.0,3.0,0.4,,,0.0,11.0,19.0,0.37,0.0,7.0,0.0,11.0,21.0,0.34,0.0,2.0,0.0,0.0,3.0,0.0,,,0.0,11.0,23.0,0.32,0.0,3.0,0.0,5.0,7.0,0.42,0.0,2.0,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,3.0,0.0,8.0,4.0,0.67,3.0,22.0,0.12,5.0,9.0,0.36,,2.0,0.0,UchiyamaYasutaka,318.0,1,Uchiyama Yasutaka,Japan,158
6029,Diego Sebastian,Schwartzman,Diego Sebastian Schwartzman,16/08/92,ARG,170.0,,R,2.0,t,2010.0,"US$10,131,026",https://en.wikipedia.org/wiki/Diego_Sebastian_Schwartzman,30 years 2 mons 14 days,13.0,2625.0,8.0,12/10/20,3765.0,26/04/21,19.0,2046.0,11.0,02/11/20,2097.0,09/11/20,180.0,15,0,4,0,0,0,0,0,0,6029.0,205.0,163.0,0.56,48.0,29.0,0.62,0.0,3.0,0.0,,,0.0,46.0,44.0,0.51,2.0,1.0,0.67,31.0,23.0,0.57,71.0,54.0,0.57,5.0,5.0,0.5,2.0,4.0,0.33,155.0,132.0,0.54,50.0,31.0,0.62,104.0,83.0,0.56,94.0,69.0,0.58,7.0,11.0,0.39,,,0.0,175.0,140.0,0.56,30.0,23.0,0.57,62.0,51.0,0.55,6.0,6.0,0.5,4.0,8.0,0.33,0.0,8.0,0.0,2.0,30.0,0.06,10.0,38.0,0.21,175.0,30.0,0.85,30.0,133.0,0.18,54.0,60.0,0.47,6.0,3.0,0.67,DiegoSchwartzmanSebastian,25.0,-,Diego Sebastian Schwartzman,Argentina,1700
6030,Nicolas,Kicker,Nicolas Kicker,16/08/92,ARG,,,R,1.0,t,2009.0,"US$853,577",https://en.wikipedia.org/wiki/Nicolas_Kicker,30 years 2 mons 14 days,,,78.0,12/06/17,684.0,14/05/18,,,92.0,31/07/17,1841.0,31/07/17,,0,0,0,0,0,0,0,0,0,6030.0,19.0,28.0,0.4,3.0,4.0,0.43,,,0.0,,,0.0,2.0,3.0,0.4,,,0.0,6.0,4.0,0.6,8.0,16.0,0.33,0.0,1.0,0.0,,,0.0,16.0,24.0,0.4,3.0,4.0,0.43,4.0,8.0,0.33,15.0,19.0,0.44,0.0,1.0,0.0,,,0.0,18.0,26.0,0.41,1.0,2.0,0.33,5.0,10.0,0.33,1.0,0.0,1.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,16.0,8.0,0.67,3.0,20.0,0.13,3.0,9.0,0.25,,,0.0,KickerNicolas,199.0,10,Kicker Nicolas,Argentina,273
6031,Denis,Kudla,Denis Kudla,17/08/92,USA,180.0,,R,2.0,t,2010.0,"US$ $3,185,747",https://en.wikipedia.org/wiki/Denis_Kudla,30 years 2 mons 13 days,,,53.0,23/05/16,858.0,06/06/16,102.0,1820.0,80.0,22/08/21,1855.0,10/09/18,,0,0,0,0,0,0,0,0,0,6031.0,61.0,108.0,0.36,16.0,25.0,0.39,,,0.0,,,0.0,5.0,16.0,0.24,0.0,1.0,0.0,10.0,17.0,0.37,30.0,49.0,0.38,,,0.0,,,0.0,45.0,83.0,0.35,16.0,25.0,0.39,31.0,71.0,0.3,5.0,14.0,0.26,25.0,23.0,0.52,,,0.0,56.0,95.0,0.37,5.0,13.0,0.28,28.0,26.0,0.52,5.0,7.0,0.42,,,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,12.0,0.0,43.0,17.0,0.72,18.0,91.0,0.17,31.0,40.0,0.44,6.0,2.0,0.75,DenisKudla,104.0,-,Kudla Denis,USA,548
6044,Jack,Sock,Jack Sock,24/09/92,USA,185.0,,R,2.0,t,2011.0,"US$11,047,624",https://en.wikipedia.org/wiki/Jack_Sock,30 years 1 mon 6 days,,,8.0,20/11/17,3165.0,20/11/17,66.0,1884.0,13.0,20/03/17,2144.0,03/04/17,212.0,10,0,4,1,0,0,0,1,0,6044.0,171.0,137.0,0.56,30.0,29.0,0.51,2.0,2.0,0.5,,,0.0,48.0,41.0,0.54,0.0,1.0,0.0,23.0,22.0,0.51,64.0,39.0,0.62,4.0,3.0,0.57,,,0.0,137.0,105.0,0.57,34.0,32.0,0.52,124.0,101.0,0.55,33.0,24.0,0.58,14.0,12.0,0.54,,,0.0,135.0,115.0,0.54,36.0,22.0,0.62,56.0,52.0,0.52,6.0,5.0,0.55,3.0,4.0,0.43,0.0,1.0,0.0,3.0,12.0,0.2,9.0,26.0,0.26,137.0,36.0,0.79,34.0,101.0,0.25,85.0,75.0,0.53,12.0,7.0,0.63,JackSock,130.0,1,Sock Jack,USA,428
6051,Marco,Cecchinato,Marco Cecchinato,30/09/92,ITA,185.0,,R,1.0,t,2010.0,"$ 4,077,216",https://en.wikipedia.org/wiki/Marco_Cecchinato,30 years 1 mon,96.0,759.0,16.0,25/02/19,2091.0,18/02/19,108.0,1799.0,39.0,23/07/18,1953.0,23/07/18,315.0,5,0,3,0,0,0,0,0,0,6051.0,63.0,105.0,0.38,9.0,18.0,0.33,,,0.0,,,0.0,9.0,21.0,0.3,,,0.0,1.0,14.0,0.07,43.0,52.0,0.45,1.0,0.0,1.0,,,0.0,54.0,87.0,0.38,9.0,18.0,0.33,9.0,39.0,0.19,52.0,59.0,0.47,2.0,7.0,0.22,,,0.0,62.0,97.0,0.39,1.0,8.0,0.11,23.0,34.0,0.4,1.0,4.0,0.2,3.0,2.0,0.6,,,0.0,0.0,1.0,0.0,1.0,9.0,0.1,44.0,24.0,0.65,19.0,81.0,0.19,39.0,35.0,0.53,3.0,3.0,0.5,CecchinatoMarco,101.0,-,Cecchinato Marco,Italy,562
